gene,5ss,3ss,PSI
AT5G63790,557,643,5.3134999999999994
AT5G63790,925,1025,4.29975
AT2G22910,804,992,8.589
AT4G37670,2512,2594,14.594999999999999
AT5G02130,1459,1543,10.51975
AT1G25380,1139,1266,10.9225
AT1G25380,1769,1856,5.460749999999999
AT5G08190,1025,1110,4.2635000000000005
AT5G12840,985,1337,9.11825
AT5G12840,1662,1972,10.4865
AT3G20910,900,1001,12.534250000000002
AT3G20910,1594,1699,4.20675
AT1G08970,1306,1487,18.91275
AT3G05030,3542,3767,7.3637500000000005
AT3G05030,1891,1965,12.828
AT1G54370,1992,2072,24.45775
AT4G25910,301,385,14.875
AT4G25910,504,578,6.05375
AT4G13350,1621,1787,8.594249999999999
AT2G17730,1334,1421,95.0
AT2G17150,3373,3698,23.44675
AT5G55850,1360,1429,96.4405
AT2G02020,1259,1381,97.5
AT4G28600,1131,1199,4.539
AT4G35800,7046,7133,7.386750000000001
AT4G21710,2309,2411,5.8774999999999995
AT5G60040,8861,8967,97.422
AT1G32070,881,997,10.297
AT1G27970,961,1455,99.986
AT2G31450,219,301,9.924249999999999
AT2G31450,2604,2731,9.00925
AT2G31450,2409,2519,13.61575
AT1G05900,840,936,20.998
AT1G05900,1062,1372,22.660249999999998
AT3G19830,2538,2649,4.7780000000000005
AT2G41680,1130,1493,10.9065
AT1G79280,4608,5051,9.595500000000001
AT1G68760,336,409,6.6315
AT3G12600,411,886,4.439749999999999
AT5G19460,1591,1744,20.733249999999998
AT3G10620,331,408,5.602
AT3G10650,3776,3913,4.4670000000000005
AT1G10390,4178,4284,3.3805000000000005
AT4G13250,2038,2113,4.596000000000001
AT3G22460,587,646,90.0
AT3G59760,2743,3282,98.76375
AT3G07780,1740,1811,3.78425
AT5G48160,1706,1782,5.2075000000000005
AT3G63500,190,281,7.91725
AT2G28900,455,705,5.063750000000001
AT5G64410,1564,2777,17.371499999999997
AT4G12460,3324,3621,7.394499999999999
AT4G12460,4318,4440,12.897500000000003
AT5G02100,1887,1994,4.25425
AT5G59420,1634,1869,2.967
AT5G35080,2004,2202,5.1667499999999995
AT5G44785,1433,1512,18.477999999999998
AT1G74900,1282,1368,85.90025
AT3G55400,2813,2925,6.669500000000001
AT2G25840,3009,3166,8.77175
AT3G13490,2807,2948,3.8525
AT1G25350,2673,2823,5.74375
AT1G25350,2112,2197,99.905
AT2G43080,589,859,18.903
AT2G43080,917,1088,6.46275
AT1G20270,1331,1416,8.11875
AT3G28480,623,939,100.0
AT4G33910,1085,1166,9.533249999999999
AT4G33910,1270,1404,6.12625
AT5G51120,659,734,93.55550000000001
AT5G10350,582,1597,8.5585
AT2G48120,666,740,14.7745
AT4G15165,914,1039,95.0
AT3G09410,2583,2668,4.909999999999999
AT3G09410,1617,1751,33.86525
AT5G42870,3757,4031,5.694249999999999
AT4G32180,4278,4394,12.676750000000002
AT4G32180,5883,5981,6.4277500000000005
AT2G46910,46,137,9.663499999999999
AT2G46910,496,587,9.7425
AT2G46910,904,981,6.541749999999999
AT5G53450,859,937,10.273500000000002
AT5G19940,509,581,5.87175
AT1G22280,794,863,95.35499999999999
AT2G42810,2215,2553,5.026999999999999
AT2G25850,4010,4092,10.39675
AT2G25850,4189,4565,13.258249999999999
AT2G25850,2112,2192,7.769250000000001
AT4G32850,3982,4392,12.74675
AT4G32850,4474,4590,99.641
AT4G32850,1341,1408,5.313750000000001
AT4G32850,2021,2101,3.90075
AT5G50020,82,372,100.0
AT3G51390,798,1126,4.8084999999999996
AT2G14255,619,779,65.10275
AT5G20350,2351,2448,6.121499999999999
AT4G20260,1376,1463,89.036
AT3G22690,2525,2625,100.0
AT3G22690,3044,3139,100.0
AT2G42670,1500,1994,7.592499999999999
AT1G69295,1242,1324,6.00125
AT1G80770,239,308,12.3375
AT5G50850,288,422,2.9557499999999997
AT5G50850,3388,3484,3.05675
AT5G60640,1544,1686,13.05
AT1G07960,1175,1262,3.82275
AT5G04510,1397,1509,18.474
AT5G04510,1853,1926,17.146250000000002
AT5G04510,2329,2444,6.6659999999999995
AT5G23630,5221,5508,9.931000000000001
AT4G27650,1326,1385,9.840250000000001
AT5G08470,5850,6065,6.511
AT5G08470,715,910,7.688
AT1G79810,476,548,11.605500000000001
AT2G15880,52,148,100.0
AT3G18160,80,176,92.5
AT1G01860,266,375,20.671749999999996
AT4G04040,3044,3132,5.5045
AT5G47760,1422,1504,8.42775
AT5G58140,721,897,30.0265
AT5G58140,3827,3901,5.9135
AT3G26570,330,406,85.6405
AT2G18790,3757,4132,6.089499999999999
AT5G35840,2254,2390,31.871500000000005
AT2G14260,199,439,6.761749999999999
AT5G18410,6364,6449,88.72975
AT4G02075,2484,2867,11.06025
AT5G37850,180,304,37.588
AT1G61850,5752,5994,8.404
AT2G19690,1264,1346,92.5
AT3G16785,7242,7320,6.8715
AT5G66410,1091,1192,4.102500000000001
AT2G31370,2175,2290,37.19799999999999
AT2G35060,229,775,77.0975
AT4G33530,2329,2447,14.443000000000001
AT4G19960,2041,2138,11.39125
AT1G63090,892,1166,6.055
AT3G61060,793,999,12.558250000000001
AT1G51690,616,2072,99.9865
AT1G51690,3978,4212,7.400499999999999
AT1G17720,2227,2515,10.5715
AT3G11410,1264,1355,2.3645
AT2G20630,1995,2452,92.45
AT1G08650,887,1058,4.28975
AT1G12350,1320,1417,11.531749999999999
AT1G12350,1741,1824,29.39375
AT1G77090,688,771,12.387999999999998
AT3G56650,473,682,13.6525
AT3G05410,723,6470,7.1205
AT4G15530,396,1696,35.01375
AT5G13800,2312,2393,3.6865
AT4G27800,1855,1938,10.6945
AT5G49970,410,501,5.6885
AT5G14220,2532,2658,10.048499999999999
AT2G40650,492,686,6.456999999999999
AT1G04080,1464,2014,5.885
AT1G04080,3074,3152,11.2955
AT1G04080,3217,3350,22.4535
AT1G44910,7029,7103,13.306999999999999
AT3G19670,4766,4833,11.89875
AT3G19670,6155,6218,7.356
AT3G19670,4224,4327,11.0155
AT2G35390,445,774,16.797
AT5G64040,710,805,94.4595
AT4G25970,2002,2100,6.643000000000001
AT4G13670,638,849,16.991500000000002
AT4G13670,1810,1974,7.2772499999999996
AT3G01150,2463,2632,10.55725
AT1G43190,2313,2470,8.133500000000002
AT1G06700,1554,1635,4.5295000000000005
AT1G71860,2001,2085,3.3655
AT5G04360,5790,5873,6.1055
AT3G49060,442,959,10.171
AT3G49060,2072,2178,9.7785
AT2G23140,1232,1468,15.406749999999999
AT4G36550,1359,1446,95.0
AT3G07360,535,881,10.62125
AT1G14140,418,971,22.860000000000003
AT1G14570,1180,1860,6.171000000000001
AT4G11740,3210,3476,3.7575000000000003
AT4G00170,1008,1076,8.962
AT2G39970,504,595,4.564000000000001
AT4G01026,352,575,11.5665
AT4G01026,792,861,6.21975
AT3G47390,4618,4693,99.992
AT3G47390,4924,5055,8.0745
AT2G01350,325,402,9.75475
AT2G01270,342,606,6.8565
AT1G78240,2079,2167,6.2965
AT2G03480,2464,2607,100.0
AT5G43160,1490,1759,38.633
AT5G45750,479,1149,4.08675
AT5G65270,454,886,5.02175
AT1G18200,638,1191,45.75725
AT4G35860,1567,1659,2.15525
AT3G54840,1485,1797,5.5104999999999995
AT4G09720,357,465,14.063999999999998
AT1G49300,885,1052,6.183750000000001
AT1G79650,1308,1392,4.423
AT1G07745,188,483,44.466750000000005
AT1G07745,1587,1683,20.963
AT1G07745,1755,1838,22.711750000000002
AT3G14230,437,681,53.10575
AT4G12610,2723,3257,88.988
AT5G01770,3955,4056,99.68275
AT5G01770,6193,6267,92.15775
AT2G21660,355,663,19.6395
AT4G39260,366,648,22.186500000000002
AT3G58460,280,887,95.0
AT1G47490,1624,1736,7.721500000000001
AT1G47500,1509,1591,6.69525
AT2G39730,2502,2625,19.332500000000003
AT1G32230,2789,3113,20.215
AT5G44750,3979,4060,86.82249999999999
AT5G44750,2421,2519,14.084
AT4G03000,2377,2678,4.941
AT1G03365,2614,3151,5.601999999999999
AT1G21690,2430,2708,97.5
AT2G47700,1726,1804,6.53825
AT5G20250,237,329,12.8135
AT5G20250,389,487,10.68475
AT3G16840,3859,4112,6.73925
AT3G16840,2114,2365,7.575750000000001
AT3G01540,1336,1946,27.759249999999998
AT5G11200,2176,2300,3.599
AT2G40700,884,944,8.09275
AT5G63120,2348,2869,24.15425
AT3G53110,129,225,4.496
AT2G45810,2070,2162,6.325999999999999
AT2G45810,2898,2992,2.6235
AT4G00335,1042,1307,10.511500000000002
AT3G13870,4095,4184,4.531750000000001
AT1G53500,2078,2156,4.65875
AT5G59750,1799,1906,7.992750000000001
AT2G01735,1033,1112,15.83125
AT3G29390,3216,4419,19.2845
AT3G29390,2022,2281,78.49224999999998
AT3G29390,2376,2491,5.090000000000001
AT5G44280,1327,1434,92.5
AT4G28270,487,1087,7.290000000000001
AT5G66160,242,327,14.10325
AT5G66160,1100,1520,7.611
AT3G50670,1336,2244,29.69075
AT5G44520,1617,1688,19.4885
AT3G06680,44,130,93.79974999999999
AT4G26230,138,262,3.0045
AT5G46430,62,178,13.322750000000003
AT3G55170,1252,1319,6.069749999999999
AT4G14320,1189,1884,97.5
AT1G07320,1055,1205,3.32425
AT5G64760,144,246,4.297
AT5G15700,6018,6118,100.0
AT4G16950,5294,5422,15.622750000000002
AT5G43470,3993,4115,29.390750000000004
AT5G46470,6080,6645,48.224000000000004
AT1G53780,71,485,99.98875000000001
AT1G53780,1472,1572,87.29524999999998
AT1G53780,1839,1915,12.7835
AT3G63190,249,325,6.312
AT5G45260,4104,5191,15.74775
AT3G53500,688,1175,24.547500000000003
AT3G53500,1216,1332,12.334
AT2G37340,476,1099,11.35225
AT2G37340,1140,1279,6.5675
AT3G61860,342,1139,19.76975
AT2G46610,376,1080,42.226
AT4G25500,676,1457,9.70925
AT5G52040,2872,2964,5.85125
AT4G02260,5531,5616,5.97825
AT1G80650,584,711,4.79375
AT1G80650,836,918,19.747999999999998
AT3G19460,1598,1683,10.586000000000002
AT3G10260,665,738,7.227250000000001
AT2G31190,1607,1702,19.131
AT5G01510,888,1005,40.43825
AT5G17300,1919,2014,6.476999999999999
AT3G10113,806,880,97.5
AT5G04280,313,2235,16.97225
AT1G58250,8989,9068,96.81525
AT3G14205,1108,1709,19.1505
AT3G43220,1533,1877,7.007250000000001
AT3G51830,3588,3695,6.534999999999999
AT3G51830,3769,4100,11.962
AT3G51830,1309,1446,15.896499999999998
AT3G59770,1183,1303,4.3107500000000005
AT3G59770,4342,4496,13.0945
AT2G21470,2082,2172,6.32
AT2G27580,268,384,6.2585
AT2G36320,444,619,36.32625
AT4G12040,345,737,3.211500000000001
AT2G17640,1292,1430,31.936999999999994
AT2G17640,1526,1624,8.04075
AT5G56760,575,720,3.7677500000000004
AT2G36390,1443,1598,6.09525
AT2G36390,2439,2527,28.3585
AT5G03650,286,455,4.199250000000001
AT4G00230,2931,3001,9.010499999999999
AT5G19660,1229,1508,17.289499999999997
AT2G26770,960,1272,6.84175
AT2G26770,2293,2389,6.0465
AT1G11180,106,560,8.611
AT3G13570,1115,1839,17.131
AT1G73310,386,467,6.927249999999999
AT1G11350,1417,1495,25.53775
AT3G15390,2271,2365,11.37025
AT2G27100,918,1164,6.095
AT3G04240,1603,2007,10.62975
AT5G12370,3504,3571,4.05825
AT4G02350,1027,1077,100.0
AT1G02010,3809,3904,12.933250000000001
AT1G76850,1969,2108,12.900749999999999
AT1G71820,4665,5071,99.84400000000001
AT3G10380,6481,6927,4.88725
AT4G01800,1145,1286,94.89475
AT2G13790,2783,3541,28.31375
AT2G13800,537,602,15.932749999999999
AT4G23570,297,871,80.27000000000001
AT1G78540,1619,1717,12.414
AT1G69935,317,396,21.658499999999997
AT2G41980,1644,1751,4.904999999999999
AT3G61790,518,800,4.3865
AT3G61790,1188,1493,3.5325
AT3G56950,1267,1372,100.0
AT5G02020,1191,1509,5.346
AT3G47990,862,945,25.476
AT3G47990,2109,2403,12.7395
AT5G60410,2696,2906,5.718500000000001
AT5G60410,5523,5770,5.02575
AT5G60410,5907,5991,80.9915
AT2G21940,1275,1376,6.4045000000000005
AT2G21940,1854,1952,18.6785
AT4G05460,383,768,15.363249999999999
AT3G54480,2083,2255,20.566750000000003
AT4G25520,2950,3119,5.513
AT2G29390,1228,1393,4.586499999999999
AT1G07420,1170,1416,7.787999999999999
AT1G07420,1563,1702,12.964749999999999
AT2G26460,1088,1636,6.01275
AT3G01320,5435,5499,7.986750000000001
AT5G15020,2466,2567,3.9859999999999998
AT2G43370,1340,1438,23.7275
AT2G43370,1518,1721,12.56625
AT3G04160,1534,1589,97.5
AT1G09230,1173,1314,20.51275
AT1G09230,1863,1934,10.256
AT3G02180,397,545,9.7885
AT4G11110,2519,2893,8.256
AT5G43270,2370,2549,34.46175
AT5G18830,677,1072,5.0802499999999995
AT5G18830,4223,4306,100.0
AT5G18830,1772,1873,7.750750000000001
AT5G18830,3047,3120,5.26325
AT5G18830,3682,3934,4.680249999999999
AT3G52340,1101,1191,15.18975
AT1G63690,1868,2321,6.926750000000001
AT1G01650,3377,3512,6.438999999999998
AT1G01650,3656,4286,6.0175
AT5G15330,557,971,11.7655
AT2G22830,1176,1243,20.140749999999997
AT4G34640,1533,1806,4.4405
AT1G09140,1808,2749,36.201
AT1G02840,1831,2648,9.4625
AT1G07350,1185,1584,46.59525
AT2G20850,2167,2255,17.270249999999997
AT2G20850,3106,3191,9.75625
AT4G37460,6593,6677,6.48475
AT3G50500,1275,1462,68.11800000000001
AT5G66880,569,905,8.671249999999999
AT2G35510,2390,2514,13.204250000000002
AT2G35510,2760,3049,10.1745
AT5G09230,153,239,73.06875
AT5G09230,943,1051,6.36725
AT5G09230,1419,1497,10.16525
AT5G09230,1864,1935,15.402749999999997
AT1G31170,716,931,56.7805
AT1G31170,973,1082,97.38875
AT1G11720,4628,4705,5.09075
AT5G46410,3684,3787,87.90075
AT4G18140,2070,2647,85.19024999999999
AT1G77210,640,1104,86.479
AT1G16460,146,573,89.22749999999999
AT1G16460,1133,1427,6.96925
AT1G09280,1335,1426,5.710500000000001
AT1G17850,1762,1855,25.18275
AT3G54230,204,300,51.49249999999999
AT3G54230,818,1001,43.99275
AT3G54230,1959,2048,36.314750000000004
AT3G54230,2301,2390,10.965
AT3G54230,2471,2617,59.02075
AT3G55880,1077,1751,10.95075
AT3G12520,3474,3560,9.366
AT5G37055,225,302,21.81625
AT1G21700,2618,2812,10.1835
AT3G11820,957,1244,7.16275
AT4G17730,1422,1592,99.9075
AT5G05760,398,805,6.081999999999999
AT4G02195,788,1100,20.661
AT1G28490,825,1012,6.649500000000001
AT2G20990,1977,2089,98.73425
AT5G04220,1567,1678,35.62975
AT1G32750,2721,2819,11.266
AT1G17440,3582,3680,23.145
AT1G50300,921,1036,18.136
AT5G43130,5244,5347,92.5
AT5G25150,4694,4952,7.02775
AT1G54360,2001,2104,6.18625
AT5G44510,3714,3892,95.0
AT3G06080,2505,2638,7.08
AT2G14530,2223,2502,4.8825
AT3G11030,562,651,23.165
AT2G30010,501,1117,9.135749999999998
AT3G13445,1589,1693,13.245
AT3G13445,1796,1901,15.258500000000002
AT1G55520,1788,1866,5.719499999999999
AT1G55520,1948,2035,5.819
AT5G15170,2179,2257,7.9295
AT5G47560,1203,1949,8.72075
AT3G61420,3060,3242,37.6745
AT3G61420,3300,3418,40.05
AT3G61420,4416,4612,22.893
AT3G61420,1967,2065,25.00675
AT2G41630,1234,1326,6.71425
AT3G20320,1210,1346,6.013
AT1G24706,124,210,67.83599999999998
AT1G24706,405,500,11.947999999999999
AT1G24706,13087,13186,97.5
AT1G24706,2245,2597,14.2655
AT2G16370,1757,1842,12.126999999999999
AT3G22380,5967,6039,97.4
AT5G22640,1732,1952,4.79625
AT5G22640,2426,2695,16.84675
AT5G27640,2155,2241,4.7065
AT3G13920,2056,2095,100.0
AT2G35795,851,1002,3.1565000000000003
AT5G11690,304,550,20.211000000000002
AT4G00026,188,399,8.01375
AT4G00026,1229,1342,5.41775
AT5G50810,245,641,4.097250000000001
AT5G60120,2473,2606,99.8685
AT5G67180,1833,1920,9.3785
AT1G27390,1279,1449,2.4795000000000003
AT3G27080,470,744,5.106999999999999
AT5G40930,1178,1245,3.46475
AT2G20740,999,1172,6.345000000000001
AT1G32370,981,1112,81.817
AT5G55300,4644,4728,99.99425
AT5G55310,4585,4658,4.685499999999999
AT3G05580,1045,1367,4.48325
AT5G20930,3380,3505,6.437
AT1G15750,4910,4993,2.52375
AT2G30440,1674,1866,6.157
AT4G20850,2682,2782,4.731
AT1G33400,2579,2827,20.57725
AT2G18700,2109,2195,10.00975
AT1G68020,2937,3025,6.34775
AT1G06410,3446,3551,3.2502500000000003
AT1G08030,322,563,7.877750000000001
AT5G67580,251,666,8.06625
AT5G67580,851,927,4.79075
AT5G67580,1475,1571,6.03175
AT1G72650,1872,2024,44.51475000000001
AT5G59430,2619,2705,3.6402500000000004
AT3G46590,2451,2533,10.68375
AT3G46590,2731,2817,5.15475
AT3G46590,3112,3178,4.12875
AT3G12560,1910,2072,12.725750000000001
AT5G11040,947,1053,9.84475
AT5G54440,2723,2835,7.224000000000001
AT3G16260,1023,1138,18.8305
AT5G24520,1141,1840,4.57125
AT3G58620,1787,1889,17.57975
AT3G54670,8054,8146,4.39625
AT5G18680,1164,1387,7.39725
AT3G06380,602,836,7.452250000000001
AT3G06380,1158,1230,3.8692499999999996
AT3G06380,1399,1489,12.20525
AT5G07350,5065,5261,99.72425
AT4G36690,3025,3297,42.11625
AT1G60900,1403,2032,45.50275
AT5G06460,3226,3306,3.72525
AT3G55380,1164,1336,91.13325
AT3G17000,1280,1418,3.4917500000000006
AT5G50430,2108,2273,7.449499999999999
AT1G78870,1470,1572,5.983
AT5G41340,456,838,12.06225
AT2G46030,761,890,9.96725
AT5G41700,294,640,99.997
AT3G14400,486,657,8.597249999999999
AT4G39910,360,770,7.169499999999999
AT5G22030,3529,4006,13.993
AT5G22030,6220,6287,99.971
AT5G22030,1657,1741,96.80675
AT1G23260,541,929,6.558750000000001
AT3G52560,827,1012,100.0
AT1G10570,402,755,46.10525
AT1G60220,585,847,7.47825
AT1G60220,1159,1277,5.728
AT1G09730,4262,4875,14.76875
AT1G78130,319,403,80.15675
AT3G03340,722,1040,6.52975
AT1G33980,2684,2769,6.0815
AT1G33980,2076,2156,6.0760000000000005
AT5G02880,6714,6845,25.7155
AT5G02880,1553,1677,27.2815
AT5G02880,3986,4318,7.16575
AT5G40850,2582,2674,3.5817500000000004
AT2G26540,1989,2155,9.095749999999999
AT2G26540,2494,2624,4.48175
AT2G02810,508,604,19.097749999999998
AT5G41150,1850,2032,13.76925
AT5G41150,3034,3295,11.94
AT3G53520,870,1123,97.5
AT3G53520,2181,2401,92.5
AT2G47650,991,1360,8.4515
AT2G47650,1766,2316,3.8367500000000008
AT2G01690,2291,2381,6.086
AT1G02120,1410,2013,15.40725
AT1G78900,160,310,6.481999999999999
AT4G38510,3749,3830,2.59125
AT4G38510,288,374,8.408249999999999
AT4G26710,174,256,8.529
AT4G32530,270,353,4.61725
AT3G19960,6260,6344,94.97025
AT3G19960,6379,6461,97.47175
AT5G59710,3139,3289,6.199
AT4G29830,508,971,4.57625
AT3G57410,5730,6116,6.06625
AT4G30160,2393,2472,13.191000000000003
AT1G28520,840,959,13.469249999999999
AT4G27040,240,338,38.396
AT4G29160,217,305,5.84675
AT2G17790,4911,5013,4.8985
AT2G17790,1400,1595,10.85625
AT1G75850,3710,4014,6.5535
AT1G75850,4300,4604,11.38825
AT1G75850,1055,1236,24.88975
AT1G75850,1683,2080,11.725
AT3G51310,2331,2453,7.598000000000001
AT2G36680,1585,1666,17.7885
AT1G77140,1995,2098,6.84875
AT4G19490,6558,6629,4.4915
AT3G10640,249,474,6.7844999999999995
AT1G16090,604,648,90.0
AT4G18600,7440,7533,32.632
AT5G06690,499,870,11.40375
AT3G55770,333,526,2.325
AT3G04910,1956,2037,10.565999999999999
AT3G54320,3784,3885,95.0
AT4G31550,749,1077,11.288
AT4G31550,1207,1293,6.35675
AT5G45050,518,776,15.016750000000002
AT4G31800,775,1038,6.015000000000001
AT4G12020,200,346,22.46125
AT4G12020,5945,6089,8.57325
AT4G26640,1679,1970,11.181000000000001
AT5G07100,218,359,43.478750000000005
AT5G07100,486,564,38.45625
AT2G38470,1542,1631,9.83675
AT1G69310,830,1670,13.965
AT1G56510,609,1937,30.642000000000003
AT5G07270,1749,1862,15.505
AT5G07270,2007,2091,9.34825
AT5G07270,2181,2258,3.8987499999999997
AT3G23280,1842,2033,4.272
AT2G21150,1637,1731,13.050999999999998
AT5G33290,896,2002,12.67825
AT5G43900,556,761,99.24749999999999
AT2G21370,1483,1623,15.213
AT2G21370,2082,2353,8.8085
AT5G41370,1245,1575,39.485749999999996
AT5G17020,5463,5531,3.604
AT1G80420,782,881,5.185499999999999
AT1G80420,1529,1620,12.241499999999998
AT5G64520,434,577,20.917250000000003
AT2G01850,896,1459,9.61725
AT5G57655,1984,2060,3.2982500000000003
AT3G27210,1517,1606,9.197
AT5G35980,2229,2379,3.8515
AT5G35980,3838,4193,6.79025
AT5G58060,331,478,98.61449999999999
AT5G58060,553,620,99.91475
AT3G17650,634,858,16.90725
AT3G17650,1432,1558,34.2495
AT3G02830,1403,1498,12.08425
AT5G16540,426,523,22.21575
AT5G51980,149,263,85.10725
AT1G58350,3278,3378,5.124
AT1G32150,1927,2032,18.77775
AT5G57015,2722,3330,5.21975
AT5G43320,2678,3023,4.77475
AT5G43320,3176,3257,2.5225
AT1G80260,4002,4156,12.0435
AT1G80260,1126,1219,54.31975
AT2G03150,1280,1508,13.792750000000002
AT1G48175,730,839,21.25025
AT5G53860,2445,2555,3.44225
AT4G38160,1130,1410,85.61475
AT5G48450,2534,2751,92.5
